date,open,high,low,close,volume
2025-12-16 14:15:00,1016.1,1040.0,994.65,995.8,6360
2025-12-16 14:30:00,998.9,1011.4,998.9,1003.8,1320
2025-12-16 14:45:00,1003.8,1011.85,992.5,1002.5,1500
2025-12-16 15:00:00,1002.5,1010.8,978.6,1010.0,3690
2025-12-16 15:15:00,1010.0,1061.9,1010.0,1059.9,8370
2025-12-17 09:15:00,1000.0,1078.55,975.5,1037.45,13200
2025-12-17 09:30:00,1033.25,1070.0,988.95,1070.0,6990
2025-12-17 09:45:00,1065.05,1113.7,1045.0,1045.0,10860
2025-12-17 10:00:00,1045.0,1107.1,1045.0,1078.9,4560
2025-12-17 10:15:00,1078.9,1115.25,1050.55,1115.25,2400
2025-12-17 10:30:00,1115.25,1119.05,1091.2,1091.2,4860
2025-12-17 10:45:00,1091.2,1105.0,1073.4,1090.0,2340
2025-12-17 11:00:00,1081.0,1085.1,1065.0,1065.0,1830
2025-12-17 11:15:00,1065.0,1090.45,1045.0,1090.45,1170
2025-12-17 11:30:00,1090.45,1095.95,1079.05,1080.4,390
2025-12-17 11:45:00,1080.4,1082.9,1051.65,1079.9,1920
2025-12-17 12:00:00,1079.9,1108.45,1079.9,1094.5,2580
2025-12-17 12:15:00,1094.5,1094.5,1085.35,1092.0,210
2025-12-17 12:30:00,1095.0,1114.9,1093.4,1093.4,360
2025-12-17 12:45:00,1093.4,1134.6,1076.85,1123.4,4110
2025-12-17 13:00:00,1123.4,1133.75,1109.55,1128.0,2010
2025-12-17 13:15:00,1128.0,1131.2,1087.0,1098.95,1080
2025-12-17 13:30:00,1098.95,1132.4,1096.5,1130.5,2490
2025-12-17 13:45:00,1130.5,1141.25,1115.45,1116.05,720
2025-12-17 14:00:00,1117.6,1119.3,1107.05,1107.05,300
2025-12-17 14:15:00,1107.05,1107.05,1093.0,1101.95,870
2025-12-17 14:30:00,1101.95,1101.95,1079.0,1098.15,2040
2025-12-17 14:45:00,1098.15,1098.15,1080.0,1087.0,240
2025-12-17 15:00:00,1075.0,1081.95,1068.1,1080.6,420
2025-12-17 15:15:00,1084.45,1091.5,1045.7,1060.2,3330
2025-12-18 09:15:00,1149.95,1158.0,1093.6,1138.5,6600
2025-12-18 09:30:00,1138.5,1161.5,1124.6,1158.5,3000
2025-12-18 09:45:00,1158.5,1197.3,1140.0,1140.0,7380
2025-12-18 10:00:00,1140.0,1146.75,1050.0,1064.95,5430
2025-12-18 10:15:00,1064.95,1064.95,1006.9,1014.85,8850
2025-12-18 10:30:00,1014.85,1017.05,964.8,983.45,6000
2025-12-18 10:45:00,983.45,1008.95,970.3,995.1,6750
2025-12-18 11:00:00,995.1,1019.5,990.0,1006.3,2640
2025-12-18 11:15:00,1006.3,1020.6,981.1,981.1,2430
2025-12-18 11:30:00,981.1,1005.5,978.5,1004.0,720
2025-12-18 11:45:00,1004.0,1004.05,974.2,985.95,1260
2025-12-18 12:00:00,985.95,988.5,955.7,959.55,3660
2025-12-18 12:15:00,955.0,966.0,940.0,953.0,2610
2025-12-18 12:30:00,953.0,961.5,935.05,954.65,3780
2025-12-18 12:45:00,954.65,982.3,939.55,978.0,5640
2025-12-18 13:00:00,978.0,982.35,969.0,980.3,690
2025-12-18 13:15:00,980.3,993.15,969.95,979.3,9000
2025-12-18 13:30:00,979.3,1013.9,979.3,1004.25,5760
2025-12-18 13:45:00,1004.25,1011.7,993.5,1005.05,5850
2025-12-18 14:00:00,1005.05,1057.3,1004.1,1047.05,18330
2025-12-18 14:15:00,1047.05,1103.5,1031.9,1075.1,17820
2025-12-18 14:30:00,1075.1,1093.5,1056.55,1079.9,8400
2025-12-18 14:45:00,1079.9,1093.0,1062.0,1084.1,3510
2025-12-18 15:00:00,1081.25,1090.0,1069.75,1079.2,1860
2025-12-18 15:15:00,1079.2,1099.9,1076.55,1099.9,6030
2025-12-19 09:15:00,1000.05,1024.85,960.0,960.0,17550
2025-12-19 09:30:00,960.0,979.0,950.0,977.35,5280
2025-12-19 09:45:00,977.35,999.15,965.0,969.6,5700
2025-12-19 10:00:00,969.6,1026.15,950.0,998.35,9000
2025-12-19 10:15:00,998.35,1007.9,962.05,969.5,2520
2025-12-19 10:30:00,969.5,974.9,947.4,957.75,10380
2025-12-19 10:45:00,957.75,982.65,957.5,977.65,6390
2025-12-19 11:00:00,977.65,1009.8,968.25,993.05,10140
2025-12-19 11:15:00,993.05,1018.4,979.55,997.95,5280
2025-12-19 11:30:00,997.95,1025.6,990.0,1018.6,5220
2025-12-19 11:45:00,1018.6,1051.0,1017.25,1027.6,4050
2025-12-19 12:00:00,1027.6,1027.6,978.0,1000.2,3450
2025-12-19 12:15:00,1000.2,1022.2,993.2,1011.95,2640
2025-12-19 12:30:00,1011.95,1011.95,980.15,987.9,2670
2025-12-19 12:45:00,987.9,1005.0,981.55,999.05,4080
2025-12-19 13:00:00,999.05,1034.3,999.05,1030.3,2820
2025-12-19 13:15:00,1030.3,1030.3,995.45,1002.0,3300
2025-12-19 13:30:00,1002.0,1002.0,969.0,970.2,5370
2025-12-19 13:45:00,970.2,971.05,951.0,962.15,1980
2025-12-19 14:00:00,962.15,978.8,960.0,966.5,6270
2025-12-19 14:15:00,966.5,973.8,939.5,968.95,6240
2025-12-19 14:30:00,968.95,971.0,955.05,959.0,2460
2025-12-19 14:45:00,959.0,965.0,950.05,962.0,6210
2025-12-19 15:00:00,962.0,972.0,956.9,965.95,1710
2025-12-19 15:15:00,965.95,972.3,961.6,963.6,9240
2025-12-22 09:15:00,887.9,925.35,812.6,826.7,36870
2025-12-22 09:30:00,826.7,851.35,820.15,839.95,20700
2025-12-22 09:45:00,839.95,849.95,827.75,840.0,16170
2025-12-22 10:00:00,840.0,846.0,827.4,835.85,26520
2025-12-22 10:15:00,835.85,852.0,833.7,845.9,2730
2025-12-22 10:30:00,845.9,862.0,841.0,849.0,2100
2025-12-22 10:45:00,849.0,850.0,833.9,836.0,1410
2025-12-22 11:00:00,836.0,863.6,833.0,859.95,1860
2025-12-22 11:15:00,859.95,865.05,844.15,848.3,2190
2025-12-22 11:30:00,848.3,859.25,842.05,853.6,780
2025-12-22 11:45:00,853.6,856.45,842.0,849.75,2010
2025-12-22 12:00:00,849.75,850.0,837.0,850.0,1110
2025-12-22 12:15:00,850.0,852.5,839.45,844.9,510
2025-12-22 12:30:00,844.9,866.8,842.65,866.8,1380
2025-12-22 12:45:00,866.8,874.0,854.05,861.05,2220
2025-12-22 13:00:00,861.05,864.9,849.85,854.95,990
2025-12-22 13:15:00,854.95,854.95,841.0,848.3,1230
2025-12-22 13:30:00,848.3,860.1,836.0,854.05,1380
2025-12-22 13:45:00,854.05,855.7,845.0,845.85,1410
2025-12-22 14:00:00,845.85,855.0,840.0,843.05,450
2025-12-22 14:15:00,843.05,854.95,843.05,843.1,1800
2025-12-22 14:30:00,843.1,850.4,838.15,848.5,2070
2025-12-22 14:45:00,848.5,848.5,841.4,844.45,4020
2025-12-22 15:00:00,844.45,852.8,840.85,841.6,4710
2025-12-22 15:15:00,841.6,845.5,830.0,839.3,13200
2025-12-23 09:15:00,820.05,839.55,800.05,835.4,14700
2025-12-23 09:30:00,835.4,865.0,835.2,858.95,13890
2025-12-23 09:45:00,858.95,864.05,816.05,821.4,5010
2025-12-23 10:00:00,821.4,821.4,798.1,806.45,6870
2025-12-23 10:15:00,806.45,840.0,806.45,829.0,6540
2025-12-23 10:30:00,829.0,830.85,811.05,815.0,5010
2025-12-23 10:45:00,815.0,824.95,811.05,821.0,720
2025-12-23 11:00:00,821.0,825.0,814.0,818.75,2730
2025-12-23 11:15:00,818.75,825.0,816.0,825.0,690
2025-12-23 11:30:00,825.0,848.95,825.0,841.4,3360
2025-12-23 11:45:00,841.4,854.45,832.05,835.95,4980
2025-12-23 12:00:00,835.95,836.05,818.8,829.5,5430
2025-12-23 12:15:00,829.5,834.55,826.85,834.55,3060
2025-12-23 12:30:00,834.55,840.15,831.05,836.15,2310
2025-12-23 12:45:00,836.15,837.4,826.55,826.85,1950
2025-12-23 13:00:00,826.85,829.5,822.55,827.1,7260
2025-12-23 13:15:00,827.1,829.7,818.9,821.3,7260
2025-12-23 13:30:00,821.3,833.65,818.9,832.25,9120
2025-12-23 13:45:00,832.25,837.95,820.55,823.0,6600
2025-12-23 14:00:00,823.0,828.65,820.0,820.0,3900
2025-12-23 14:15:00,820.0,824.65,807.65,820.25,13200
2025-12-23 14:30:00,820.25,833.15,820.0,833.15,5640
2025-12-23 14:45:00,833.15,836.3,821.2,822.1,4140
2025-12-23 15:00:00,822.1,830.0,818.0,827.05,2490
2025-12-23 15:15:00,827.05,836.55,825.45,833.5,17040
2025-12-24 09:15:00,833.5,841.3,777.0,778.4,14580
2025-12-24 09:30:00,778.4,785.15,744.75,760.0,23340
2025-12-24 09:45:00,760.0,782.95,754.6,772.15,6780
2025-12-24 10:00:00,772.15,783.75,769.0,769.65,6450
2025-12-24 10:15:00,769.65,770.0,752.3,764.15,6000
2025-12-24 10:30:00,765.15,775.0,760.05,775.0,15510
2025-12-24 10:45:00,775.0,786.25,768.0,770.95,4980
2025-12-24 11:00:00,770.95,780.6,765.85,771.7,3210
2025-12-24 11:15:00,771.7,781.8,768.0,778.3,7950
2025-12-24 11:30:00,778.3,796.6,772.75,792.15,6780
2025-12-24 11:45:00,792.15,800.5,788.0,793.85,6750
2025-12-24 12:00:00,793.85,799.0,788.8,793.0,1350
2025-12-24 12:15:00,793.0,803.8,786.0,796.7,1320
2025-12-24 12:30:00,796.7,803.95,789.55,798.4,1530
2025-12-24 12:45:00,798.4,807.05,797.5,801.05,2400
2025-12-24 13:00:00,801.05,859.55,801.05,852.15,13710
2025-12-24 13:15:00,852.15,870.35,850.5,863.5,23760
2025-12-24 13:30:00,863.5,897.85,863.5,880.0,14760
2025-12-24 13:45:00,880.0,885.6,857.35,885.6,8070
2025-12-24 14:00:00,885.6,890.0,875.0,877.55,3270
2025-12-24 14:15:00,877.55,886.95,868.85,879.0,2370
2025-12-24 14:30:00,879.0,879.0,858.65,863.0,8640
2025-12-24 14:45:00,863.0,870.5,856.25,861.05,8460
2025-12-24 15:00:00,861.05,880.0,852.0,874.95,4410
2025-12-24 15:15:00,874.95,900.0,868.85,900.0,12690
2025-12-26 09:15:00,934.0,950.0,889.95,896.0,14820
2025-12-26 09:30:00,896.0,940.95,896.0,931.95,7380
2025-12-26 09:45:00,931.95,940.6,909.25,909.25,10260
2025-12-26 10:00:00,909.2,928.0,905.95,928.0,6450
2025-12-26 10:15:00,928.0,937.45,922.65,922.65,8370
2025-12-26 10:30:00,922.65,927.6,910.0,911.6,2820
2025-12-26 10:45:00,911.6,932.0,905.65,930.8,4950
2025-12-26 11:00:00,930.8,950.0,924.6,949.4,8250
2025-12-26 11:15:00,949.4,955.2,942.4,947.55,9570
2025-12-26 11:30:00,947.55,990.0,947.55,976.5,13950
2025-12-26 11:45:00,976.5,978.7,963.0,967.85,6450
2025-12-26 12:00:00,967.85,981.15,964.4,967.65,4620
2025-12-26 12:15:00,967.65,984.7,965.0,979.95,3420
2025-12-26 12:30:00,979.95,1019.45,979.95,992.0,22980
2025-12-26 12:45:00,992.0,1001.0,984.5,984.5,2430
2025-12-26 13:00:00,984.5,990.95,974.85,976.15,4740
2025-12-26 13:15:00,976.15,980.0,970.3,978.15,2550
2025-12-26 13:30:00,978.15,988.45,970.0,983.95,2100
2025-12-26 13:45:00,983.95,984.0,972.5,974.75,7140
2025-12-26 14:00:00,974.75,1002.85,973.2,996.35,5430
2025-12-26 14:15:00,996.35,1023.9,996.35,1004.7,4110
2025-12-26 14:30:00,1004.7,1011.65,994.4,1000.0,4620
2025-12-26 14:45:00,1000.0,1006.8,990.35,993.95,9780
2025-12-26 15:00:00,990.1,994.75,975.55,990.9,3780
2025-12-26 15:15:00,990.9,1004.6,980.05,980.05,12270
2025-12-29 09:15:00,975.05,1003.85,954.25,967.95,13920
2025-12-29 09:30:00,967.95,971.3,951.35,963.9,8610
2025-12-29 09:45:00,963.9,1042.0,956.55,1037.8,25290
2025-12-29 10:00:00,1044.0,1053.5,1036.05,1036.05,11250
2025-12-29 10:15:00,1036.05,1041.2,1030.0,1037.7,2010
2025-12-29 10:30:00,1037.7,1059.0,1032.05,1056.65,7440
2025-12-29 10:45:00,1056.65,1056.95,1047.1,1053.45,13230
2025-12-29 11:00:00,1053.45,1085.0,1052.1,1076.2,5910
2025-12-29 11:15:00,1076.2,1116.45,1076.2,1099.0,10080
2025-12-29 11:30:00,1099.0,1107.05,1090.9,1091.75,5820
2025-12-29 11:45:00,1091.75,1099.85,1075.05,1098.2,5880
2025-12-29 12:00:00,1098.2,1104.85,1085.95,1087.5,2160
2025-12-29 12:15:00,1087.5,1106.4,1087.05,1103.0,1440
2025-12-29 12:30:00,1103.0,1117.0,1092.05,1107.35,3000
2025-12-29 12:45:00,1107.35,1110.0,1099.0,1102.35,540
2025-12-29 13:00:00,1102.35,1102.35,1081.6,1094.0,1920
2025-12-29 13:15:00,1094.0,1113.75,1091.8,1095.15,2520
2025-12-29 13:30:00,1095.15,1115.5,1095.0,1095.0,1590
2025-12-29 13:45:00,1095.0,1095.0,1072.7,1083.45,3090
2025-12-29 14:00:00,1083.45,1083.45,1025.0,1059.0,8280
2025-12-29 14:15:00,1059.0,1088.9,1008.7,1020.0,6720
2025-12-29 14:30:00,1020.0,1037.7,1005.05,1021.3,5850
2025-12-29 14:45:00,1021.3,1049.0,1019.1,1027.0,9450
2025-12-29 15:00:00,1027.0,1055.1,1027.0,1043.1,5400
2025-12-29 15:15:00,1043.1,1055.25,1032.3,1055.0,7770
2025-12-30 09:15:00,1069.95,1140.05,1051.25,1137.3,22680
2025-12-30 09:30:00,1137.3,1146.55,1092.0,1097.75,17220
2025-12-30 09:45:00,1097.75,1135.55,1061.15,1080.05,11160
2025-12-30 10:00:00,1080.05,1096.65,1021.25,1032.0,6540
2025-12-30 10:15:00,1032.0,1032.0,970.4,975.0,11040
2025-12-30 10:30:00,975.0,1020.35,945.0,1014.0,15540
2025-12-30 10:45:00,1014.0,1050.25,986.8,1026.3,9810
2025-12-30 11:00:00,1026.3,1045.4,1012.95,1021.15,2820
2025-12-30 11:15:00,1021.15,1021.65,999.95,1010.5,5010
2025-12-30 11:30:00,1010.5,1035.65,990.15,990.15,4590
2025-12-30 11:45:00,990.15,1030.0,990.15,1028.0,3480
2025-12-30 12:00:00,1028.0,1057.0,1017.45,1054.3,3420
2025-12-30 12:15:00,1054.3,1054.3,1022.1,1033.7,1230
2025-12-30 12:30:00,1033.7,1033.7,1007.0,1018.05,4230
2025-12-30 12:45:00,1018.05,1028.8,990.0,1022.5,3570
2025-12-30 13:00:00,1022.5,1042.2,1015.0,1016.95,2580
2025-12-30 13:15:00,1016.95,1021.85,1000.0,1000.15,2010
2025-12-30 13:30:00,1000.15,1000.15,940.0,950.0,8220
2025-12-30 13:45:00,950.0,950.0,915.85,940.0,24240
2025-12-30 14:00:00,940.0,946.0,909.05,916.0,12300
2025-12-30 14:15:00,916.0,952.0,886.0,935.0,21180
2025-12-30 14:30:00,935.0,935.0,903.1,904.05,6330
2025-12-30 14:45:00,904.05,910.0,882.85,903.7,18720
2025-12-30 15:00:00,903.7,915.6,855.6,855.6,33630
2025-12-30 15:15:00,855.6,859.85,840.0,840.0,36030
2025-12-31 09:15:00,919.9,961.2,788.75,793.35,58350
2025-12-31 09:30:00,793.35,824.95,783.2,823.0,36690
2025-12-31 09:45:00,823.0,824.85,790.0,796.4,15900
2025-12-31 10:00:00,796.4,807.0,780.0,785.4,18930
2025-12-31 10:15:00,785.3,785.3,755.5,771.0,30630
2025-12-31 10:30:00,771.0,773.1,721.0,731.0,42030
2025-12-31 10:45:00,729.0,742.8,721.0,730.0,27720
2025-12-31 11:00:00,730.0,743.85,714.9,735.35,52230
2025-12-31 11:15:00,735.35,756.3,729.6,755.1,26970
2025-12-31 11:30:00,755.1,759.35,729.05,737.3,23070
2025-12-31 11:45:00,737.3,742.6,730.75,741.95,14790
2025-12-31 12:00:00,741.95,744.7,717.25,720.5,29730
2025-12-31 12:15:00,720.0,721.0,700.0,703.7,45180
2025-12-31 12:30:00,703.7,708.6,674.55,674.55,65490
2025-12-31 12:45:00,674.55,674.7,625.25,633.0,124920
2025-12-31 13:00:00,633.0,654.0,625.0,651.85,106050
2025-12-31 13:15:00,650.55,663.85,631.2,639.45,64440
2025-12-31 13:30:00,638.5,685.25,632.35,663.3,77100
2025-12-31 13:45:00,663.3,668.7,638.3,646.6,57780
2025-12-31 14:00:00,647.0,657.55,640.45,648.55,62940
2025-12-31 14:15:00,648.55,663.55,643.55,663.55,49320
2025-12-31 14:30:00,663.55,665.0,640.0,642.85,64650
2025-12-31 14:45:00,643.05,662.3,643.05,657.35,62010
2025-12-31 15:00:00,658.25,708.6,658.25,689.3,148950
2025-12-31 15:15:00,689.05,693.6,662.0,663.05,81180
2026-01-01 09:15:00,663.1,710.5,631.0,658.5,123210
2026-01-01 09:30:00,662.75,692.1,641.25,646.0,81930
2026-01-01 09:45:00,646.0,681.6,645.25,675.0,60150
2026-01-01 10:00:00,675.0,687.25,651.05,666.9,51690
2026-01-01 10:15:00,666.9,693.0,645.75,647.95,70590
2026-01-01 10:30:00,647.95,657.3,617.1,634.45,61950
2026-01-01 10:45:00,634.45,638.0,620.8,634.0,57870
2026-01-01 11:00:00,634.0,644.0,620.0,629.2,44340
2026-01-01 11:15:00,629.2,636.0,620.0,628.45,27390
2026-01-01 11:30:00,628.45,640.0,623.1,640.0,35220
2026-01-01 11:45:00,640.0,647.6,631.75,632.5,34500
2026-01-01 12:00:00,632.5,650.0,627.5,647.6,39390
2026-01-01 12:15:00,648.0,663.0,634.85,639.8,38520
2026-01-01 12:30:00,638.55,657.0,637.75,651.5,24240
2026-01-01 12:45:00,651.5,653.25,636.25,638.15,12720
2026-01-01 13:00:00,637.8,649.0,631.2,641.0,19440
2026-01-01 13:15:00,641.0,650.0,634.8,639.7,26790
2026-01-01 13:30:00,639.7,643.45,635.0,637.0,14190
2026-01-01 13:45:00,637.0,643.25,630.0,638.5,31620
2026-01-01 14:00:00,638.5,640.0,627.4,634.75,37350
2026-01-01 14:15:00,634.75,644.0,624.8,642.4,43350
2026-01-01 14:30:00,642.4,643.65,631.1,638.1,27210
2026-01-01 14:45:00,638.1,646.0,632.3,636.2,47700
2026-01-01 15:00:00,636.2,640.5,630.9,637.25,44610
2026-01-01 15:15:00,637.25,641.0,627.4,627.4,49110
2026-01-02 09:15:00,624.0,635.75,525.0,528.4,331680
2026-01-02 09:30:00,528.4,539.3,483.7,485.95,351540
2026-01-02 09:45:00,485.8,503.8,480.3,499.4,273960
2026-01-02 10:00:00,499.4,500.35,477.8,489.7,278700
2026-01-02 10:15:00,490.6,500.05,487.6,499.0,151110
2026-01-02 10:30:00,499.0,500.0,482.6,489.55,148140
2026-01-02 10:45:00,489.65,495.0,486.35,491.6,91350
2026-01-02 11:00:00,491.6,494.5,488.5,490.0,76950
2026-01-02 11:15:00,490.0,490.0,480.0,482.8,114540
2026-01-02 11:30:00,483.2,483.35,454.35,463.95,308280
2026-01-02 11:45:00,463.95,469.65,458.0,468.45,144480
2026-01-02 12:00:00,468.45,468.7,450.0,455.7,170250
2026-01-02 12:15:00,455.7,470.65,452.6,463.85,127440
2026-01-02 12:30:00,463.85,469.2,454.05,468.95,101130
2026-01-02 12:45:00,468.95,477.0,464.1,465.85,123540
2026-01-02 13:00:00,465.85,467.3,456.2,465.95,87510
2026-01-02 13:15:00,465.95,468.3,457.9,465.0,76560
2026-01-02 13:30:00,464.3,469.3,457.8,466.5,64050
2026-01-02 13:45:00,466.5,468.95,460.0,467.15,54750
2026-01-02 14:00:00,467.15,470.4,459.0,463.3,73170
2026-01-02 14:15:00,463.3,469.0,455.0,466.5,91890
2026-01-02 14:30:00,466.5,480.0,465.55,474.35,262320
2026-01-02 14:45:00,474.35,482.0,460.4,469.15,208320
2026-01-02 15:00:00,469.75,481.0,460.5,466.7,241380
2026-01-02 15:15:00,467.6,470.0,446.7,447.55,301140
2026-01-05 09:15:00,424.8,458.2,400.05,425.65,370350
2026-01-05 09:30:00,425.65,462.0,415.0,430.0,274320
2026-01-05 09:45:00,430.0,439.0,408.0,410.45,149520
2026-01-05 10:00:00,410.45,423.0,386.65,391.75,188910
2026-01-05 10:15:00,391.75,402.95,386.05,399.05,94410
2026-01-05 10:30:00,399.05,414.0,390.55,403.0,109200
2026-01-05 10:45:00,403.0,409.5,397.75,408.25,56730
2026-01-05 11:00:00,408.25,414.9,393.55,404.0,81120
2026-01-05 11:15:00,403.05,439.9,402.4,430.0,164700
2026-01-05 11:30:00,431.0,438.5,415.0,415.1,92190
2026-01-05 11:45:00,414.0,425.0,402.65,422.05,92850
2026-01-05 12:00:00,422.05,429.0,415.0,415.0,45690
2026-01-05 12:15:00,415.0,421.85,408.15,416.2,46290
2026-01-05 12:30:00,416.2,429.95,411.0,423.1,41250
2026-01-05 12:45:00,423.1,428.35,409.05,426.35,43020
2026-01-05 13:00:00,426.35,464.15,425.05,463.4,168990
2026-01-05 13:15:00,465.05,486.95,452.65,468.1,208680
2026-01-05 13:30:00,468.1,503.65,467.15,487.15,283650
2026-01-05 13:45:00,485.9,550.0,485.9,542.0,492750
2026-01-05 14:00:00,541.6,582.0,540.65,559.75,365850
2026-01-05 14:15:00,559.75,565.3,536.95,551.75,163770
2026-01-05 14:30:00,551.75,552.9,484.0,488.15,242070
2026-01-05 14:45:00,489.0,506.65,479.55,485.25,178560
2026-01-05 15:00:00,485.0,509.0,475.0,502.85,177780
2026-01-05 15:15:00,502.85,524.75,501.15,518.0,234240
2026-01-06 09:15:00,520.0,542.5,445.6,474.6,531690
2026-01-06 09:30:00,474.6,474.6,430.0,454.95,304830
2026-01-06 09:45:00,455.05,455.05,418.0,419.1,200370
2026-01-06 10:00:00,416.0,421.0,400.0,414.0,183420
2026-01-06 10:15:00,414.0,431.95,406.0,417.15,135900
2026-01-06 10:30:00,417.15,430.75,407.7,421.7,119730
2026-01-06 10:45:00,421.5,427.0,415.0,425.55,63840
2026-01-06 11:00:00,426.55,429.95,416.05,426.9,78150
2026-01-06 11:15:00,426.9,462.9,425.55,433.45,256770
2026-01-06 11:30:00,433.2,440.0,416.75,417.75,104700
2026-01-06 11:45:00,417.75,426.3,408.05,425.0,95790
2026-01-06 12:00:00,425.0,432.1,417.0,421.4,69360
2026-01-06 12:15:00,421.4,436.0,416.6,427.0,80100
2026-01-06 12:30:00,427.0,434.05,421.15,430.9,49710
2026-01-06 12:45:00,430.9,443.35,422.05,422.5,113640
2026-01-06 13:00:00,423.0,431.95,412.45,423.6,69030
2026-01-06 13:15:00,423.6,454.5,423.6,443.85,121230
2026-01-06 13:30:00,443.85,465.5,438.45,439.2,148320
2026-01-06 13:45:00,438.8,455.7,433.05,447.6,82740
2026-01-06 14:00:00,447.6,471.65,438.05,462.4,145080
2026-01-06 14:15:00,462.4,478.55,458.0,461.95,228480
2026-01-06 14:30:00,461.9,487.95,453.95,459.35,224340
2026-01-06 14:45:00,459.35,462.7,446.2,455.75,145170
2026-01-06 15:00:00,455.0,456.05,437.1,441.4,139740
2026-01-06 15:15:00,441.5,443.8,428.45,430.95,168480
2026-01-07 09:15:00,471.85,512.0,447.45,502.5,791520
2026-01-07 09:30:00,502.0,517.0,483.0,516.05,446160
2026-01-07 09:45:00,516.05,525.6,497.3,502.65,344220
2026-01-07 10:00:00,502.5,518.5,486.5,488.0,215760
2026-01-07 10:15:00,488.0,516.4,460.3,509.6,285450
2026-01-07 10:30:00,507.95,510.0,479.85,485.65,154440
2026-01-07 10:45:00,486.85,495.6,442.25,460.3,250710
2026-01-07 11:00:00,460.9,472.0,448.85,465.75,156600
2026-01-07 11:15:00,466.65,475.0,452.4,465.1,150900
2026-01-07 11:30:00,465.1,465.1,432.0,456.25,191490
2026-01-07 11:45:00,456.25,480.8,447.65,475.0,183480
2026-01-07 12:00:00,475.0,494.0,472.35,483.8,202860
2026-01-07 12:15:00,483.55,493.0,473.0,485.8,104550
2026-01-07 12:30:00,486.7,509.95,475.0,508.95,145380
2026-01-07 12:45:00,508.95,525.0,503.3,503.3,202050
2026-01-07 13:00:00,503.25,510.9,490.25,499.4,104580
2026-01-07 13:15:00,499.4,560.0,495.15,553.55,223290
2026-01-07 13:30:00,553.55,559.6,526.5,542.5,168750
2026-01-07 13:45:00,542.5,550.0,516.3,517.5,103650
2026-01-07 14:00:00,517.0,528.65,505.75,525.8,80160
2026-01-07 14:15:00,525.8,535.0,501.0,503.7,118260
2026-01-07 14:30:00,503.85,515.15,481.3,487.3,131070
2026-01-07 14:45:00,487.3,500.8,475.05,481.0,128160
2026-01-07 15:00:00,479.0,479.0,442.95,448.2,244710
